"ID" "Gene"
"A_06_P4047" "YJL026W"
"A_06_P4000" "YIR023W"
"A_06_P6083" "YNL311C"
"A_06_P5382" "YML092C"
"A_06_P5760" "YMR316C-B"
"A_06_P5332" "YML046W"
"A_06_P4106" "YJL084C"
"A_06_P1899" "YDL165W"
"A_06_P2120" "YDR132C"
"A_06_P5099" "YLR284C"
"A_06_P5971" "YNL199C"
"A_06_P7155" "YPR108W"
"A_06_P6389" "YOR027W"
"A_06_P4796" "YLL051C"
"A_06_P1205" "YBL073W"
"A_06_P6305" "YOL112W"
"A_06_P6124" "YNR013C"
"A_06_P4647" "YKR010C"
"A_06_P1039" "YAL017W"
"A_06_P6435" "YOR073W"
"A_06_P6438" "YOR076C"
"A_06_P3000" "YGL045W"
"A_06_P3022" "YGL067W"
"A_06_P4552" "YKL140W"
"A_06_P6157" "YNR044W"
"A_06_P1450" "YBR197C"
"A_06_P5171" "YLR354C"
"A_06_P6856" "YPL097W"
"A_06_P1118" "YAR053W"
"A_06_P4809" "YLL064C"
"A_06_P3509" "YGR287C"
"A_06_P1532" "YBR278W"
"A_06_P4099" "YJL077C"
"A_06_P4662" "YKR025W"
"A_06_P1157" "YBL028C"
"A_06_P1833" "YDL103C"
"A_06_P4789" "YLL044W"
"A_06_P2541" "YEL002C"
"A_06_P3083" "YGL128C"
"A_06_P1934" "YDL199C"
"A_06_P1738" "YDL010W"
"A_06_P1073" "YAL047C"
"A_06_P2033" "YDR046C"
"A_06_P4713" "YKR075C"
"A_06_P6231" "YOL040C"
"A_06_P5479" "YMR052W"
"A_06_P5677" "YMR238W"
"A_06_P4629" "YKL217W"
"A_06_P3082" "YGL127C"
"A_06_P6202" "YOL012C"
"A_06_P6245" "YOL053W"
"A_06_P3641" "YHR068W"
"A_06_P2621" "YEL077C"
"A_06_P3101" "YGL146C"
"A_06_P2480" "YDR487C"
"A_06_P4435" "YKL027W"
"A_06_P6516" "YOR154W"
"A_06_P2659" "YER035W"
"A_06_P5790" "YNL019C"
"A_06_P4364" "YJR121W"
"A_06_P2878" "YFL052W"
"A_06_P3737" "YHR159W"
"A_06_P5027" "YLR213C"
"A_06_P2680" "YER053C"
"A_06_P5592" "YMR158W"
"A_06_P6629" "YOR268C"
"A_06_P3357" "YGR136W"
"A_06_P4783" "YLL038C"
"A_06_P5295" "YML008C"
"A_06_P1884" "YDL151C"
"A_06_P2007" "YDR022C"
"A_06_P5654" "YMR215W"
"A_06_P1537" "YBR283C"
"A_06_P5597" "YMR162C"
"A_06_P5937" "YNL165W"
"A_06_P6161" "YNR048W"
"A_06_P6148" "YNR035C"
"A_06_P5286" "YLR467W"
"A_06_P2920" "YFR024C-A"
"A_06_P1599" "YCL047C"
"A_06_P6318" "YOL125W"
"A_06_P5962" "YNL190W"
"A_06_P1414" "YBR162C"
"A_06_P4090" "YJL068C"
"A_06_P3566" "YHL048W"
"A_06_P2646" "YER022W"
"A_06_P6052" "YNL280C"
"A_06_P4510" "YKL099C"
"A_06_P7068" "YPR022C"
"A_06_P5855" "YNL084C"
"A_06_P6638" "YOR277C"
"A_06_P6121" "YNR010W"
"A_06_P2570" "YEL029C"
"A_06_P5251" "YLR433C"
"A_06_P2572" "YEL031W"
"A_06_P1471" "YBR218C"
"A_06_P4902" "YLR090W"
"A_06_P1220" "YBL088C"
"A_06_P5627" "YMR190C"
"A_06_P6860" "YPL101W"
"A_06_P2684" "YER056C"
"A_06_P3363" "YGR142W"
"A_06_P2925" "YFR029W"
"A_06_P2057" "YDR070C"
"A_06_P6712" "YOR348C"
"A_06_P2683" "YER055C"
"A_06_P3619" "YHR047C"
"A_06_P3635" "YHR062C"
"A_06_P3468" "YGR247W"
"A_06_P5939" "YNL167C"
"A_06_P3969" "A_06_P3969"
"A_06_P3825" "YIL025C"
"A_06_P2099" "YDR111C"
"A_06_P3409" "YGR188C"
"A_06_P1732" "YDL004W"
"A_06_P4284" "YJR041C"
"A_06_P5771" "YMR326C"
"A_06_P2534" "YDR540C"
"A_06_P1487" "YBR233W-A"
"A_06_P5342" "YML055W"
"A_06_P7083" "YPR037C"
"A_06_P2369" "YDR377W"
"A_06_P5097" "YLR282C"
"A_06_P3571" "YHR002W"
"A_06_P4057" "YJL036W"
"A_06_P1699" "YCR079W"
"A_06_P3476" "YGR255C"
"A_06_P2718" "YER087W"
"A_06_P6204" "YOL013W-B"
"A_06_P5789" "YNL018C"
"A_06_P1496" "YBR242W"
"A_06_P4773" "YLL028W"
"A_06_P3609" "YHR038W"
"A_06_P4282" "YJR039W"
"A_06_P2444" "YDR451C"
"A_06_P3704" "YHR129C"
"A_06_P5309" "YML019W"
"A_06_P2415" "YDR422C"
"A_06_P6521" "YOR159C"
"A_06_P2523" "YDR529C"
"A_06_P4240" "YJL218W"
"A_06_P4555" "YKL143W"
"A_06_P6072" "YNL300W"
"A_06_P2869" "YFL042C"
"A_06_P2067" "YDR079W"
"A_06_P7158" "YPR111W"
"A_06_P3581" "YHR011W"
"A_06_P2236" "YDR247W"
"A_06_P4772" "YLL027W"
"A_06_P6939" "YPL180W"
"A_06_P2089" "YDR101C"
"A_06_P2932" "YFR034C"
"A_06_P5294" "YML007W"
"A_06_P2350" "YDR359C"
"A_06_P2850" "YFL024C"
"A_06_P1508" "YBR254C"
"A_06_P7010" "YPL249C-A"
"A_06_P6687" "YOR323C"
"A_06_P3698" "YHR123W"
"A_06_P5702" "YMR263W"
"A_06_P5953" "YNL181W"
"A_06_P3880" "YGR109W-A"
"A_06_P7242" "YPR194C"
"A_06_P5185" "YLR367W"
"A_06_P6402" "YOR040W"
"A_06_P6374" "YOR012W"
"A_06_P6280" "YOL087C"
"A_06_P5439" "YMR012W"
"A_06_P1976" "YDL240W"
"A_06_P3327" "YGR107W"
"A_06_P4233" "YJL211C"
"A_06_P2466" "YDR473C"
"A_06_P2836" "YFL012W"
"A_06_P6482" "YOR120W"
"A_06_P1618" "YCL068C"
"A_06_P3137" "YGL182C"
"A_06_P4976" "YLR162W"
"A_06_P3660" "YHR085W"
"A_06_P1426" "YBR173C"
"A_06_P2619" "YEL076C-A"
"A_06_P2312" "YDR322C-A"
"A_06_P1725" "YCR104W"
"A_06_P3465" "YGR244C"
"A_06_P1772" "YDL044C"
"A_06_P2104" "YDR116C"
"A_06_P5625" "YMR188C"
"A_06_P3264" "YGR044C"
"A_06_P3696" "YHR121W"
"A_06_P4885" "YLR073C"
"A_06_P3298" "YGR078C"
"A_06_P1874" "YDL141W"
"A_06_P6275" "YOL083W"
"A_06_P3749" "YHR171W"
"A_06_P4866" "YLR054C"
"A_06_P2394" "YDR401W"
"A_06_P4711" "YKR073C"
"A_06_P2296" "YDR307W"
"A_06_P2459" "YDR466W"
"A_06_P4568" "YKL156W"
"A_06_P4224" "YJL202C"
"A_06_P3230" "YGR010W"
"A_06_P1790" "YDL061C"
"A_06_P7166" "YPR119W"
"A_06_P7247" "YPR199C"
"A_06_P4758" "YLL014W"
"A_06_P1173" "YBL043W"
"A_06_P4854" "YLR042C"
"A_06_P5200" "YLR382C"
"A_06_P4503" "YKL093W"
"A_06_P1241" "YER138W-A"
"A_06_P2413" "YDR420W"
"A_06_P6514" "YOR152C"
"A_06_P7122" "YPR075C"
"A_06_P7087" "YPR041W"
"A_06_P5361" "YML072C"
"A_06_P1796" "YDL067C"
"A_06_P6175" "YNR062C"
"A_06_P7191" "YPR143W"
"A_06_P2589" "YEL048C"
"A_06_P1931" "YDL196W"
"A_06_P3644" "YHR071W"
"A_06_P2507" "YDR514C"
"A_06_P3446" "YGR225W"
"A_06_P1373" "YBR121C"
"A_06_P3489" "YGR268C"
"A_06_P5383" "YML093W"
"A_06_P6194" "YOL004W"
"A_06_P2636" "YER014C-A"
"A_06_P5711" "YMR272C"
"A_06_P3767" "YHR189W"
"A_06_P1244" "YBL109W"
"A_06_P2734" "YER101C"
"A_06_P6488" "YOR126C"
"A_06_P1252" "YBR005W"
"A_06_P5936" "YNL164C"
"A_06_P2858" "YFL032W"
"A_06_P5277" "YLR458W"
"A_06_P1111" "YAR031W"
"A_06_P6667" "YOR304W"
"A_06_P6029" "YNL257C"
"A_06_P4877" "YLR065C"
"A_06_P4759" "YLL015W"
"A_06_P4761" "TC21605"
"A_06_P5060" "YLR246W"
"A_06_P3667" "YHR092C"
"A_06_P6970" "YPL210C"
"A_06_P3991" "YIR015W"
"A_06_P5559" "YMR128W"
"A_06_P4311" "YJR068W"
"A_06_P4712" "YKR074W"
"A_06_P3762" "YHR184W"
"A_06_P4012" "YIR035C"
"A_06_P1918" "YDL184C"
"A_06_P5635" "YMR196W"
"A_06_P7238" "YPR190C"
"A_06_P2692" "YER062C"
"A_06_P5390" "YML099C"
"A_06_P1321" "YBR073W"
"A_06_P4232" "YJL210W"
"A_06_P5474" "YMR046W-A"
"A_06_P5831" "YNL061W"
"A_06_P5181" "YLR363W-A"
"A_06_P2075" "YDR087C"
"A_06_P1288" "YBR041W"
"A_06_P3577" "YHR007C"
"A_06_P6908" "YPL149W"
"A_06_P7181" "YPR133W-A"
"A_06_P6637" "YOR276W"
"A_06_P6443" "YOR081C"
"A_06_P3774" "YHR196W"
"A_06_P3824" "YIL024C"
"A_06_P3348" "YGR127W"
"A_06_P1611" "YCL059C"
"A_06_P6572" "YOR210W"
"A_06_P5865" "YNL094W"
"A_06_P1756" "YDL028C"
"A_06_P1919" "YDL185C-A"
"A_06_P5072" "YLR258W"
"A_06_P1653" "YCR028C"
"A_06_P6208" "YOL017W"
"A_06_P2202" "YDR213W"
"A_06_P3334" "YGR114C"
"A_06_P3229" "YGR009C"
"A_06_P3415" "YGR194C"
"A_06_P1090" "YAL064W-B"
"A_06_P7150" "YPR103W"
"A_06_P6517" "YOR155C"
"A_06_P6310" "YOL117W"
"A_06_P6131" "YNR020C"
"A_06_P2801" "YER169W"
"A_06_P4171" "YJL150W"
"A_06_P4579" "YKL166C"
"A_06_P4105" "YJL083W"
"A_06_P4086" "YJL064W"
"A_06_P7214" "YPR166C"
"A_06_P3248" "YGR028W"
"A_06_P6502" "YOR140W"
"A_06_P2556" "YEL017C-A"
"A_06_P4197" "YJL175W"
"A_06_P2302" "YDR313C"
"A_06_P2789" "YER156C"
"A_06_P4414" "YKL007W"
"A_06_P4718" "YKR080W"
"A_06_P3459" "YGR238C"
"A_06_P1985" "YDL248W"
"A_06_P3642" "YHR069C"
"A_06_P2153" "YDR165W"
"A_06_P6537" "YOR175C"
"A_06_P2988" "YGL033W"
"A_06_P3341" "YGR121C"
"A_06_P3419" "YGR198W"
"A_06_P3008" "YGL053W"
"A_06_P2211" "YDR222W"
"A_06_P1362" "YBR110W"
"A_06_P4971" "YLR157C"
"A_06_P3004" "YGL049C"
"A_06_P6187" "YNR074C"
"A_06_P1519" "YBR265W"
"A_06_P1857" "YDL126C"
"A_06_P7245" "YPR197C"
"A_06_P2321" "YDR330W"
"A_06_P7251" "YPR203W"
"A_06_P6128" "YNR017W"
"A_06_P3053" "YGL098W"
"A_06_P5799" "YNL028W"
"A_06_P4678" "YKR040C"
"A_06_P3545" "YHL027W"
"A_06_P6077" "YNL305C"
"A_06_P4307" "YJR064W"
"A_06_P3574" "YHR005C"
"A_06_P6499" "YOR137C"
"A_06_P4433" "YKL025C"
"A_06_P3645" "YHR072W"
"A_06_P2330" "YDR339C"
"A_06_P5394" "YML101C-A"
"A_06_P4325" "YJR083C"
"A_06_P6345" "YOL152W"
"A_06_P2152" "YDR164C"
"A_06_P6324" "YOL131W"
"A_06_P3374" "YGR153W"
"A_06_P6104" "YNL332W"
"A_06_P4173" "YJL152W"
"A_06_P4661" "YKR024C"
"A_06_P3965" "YIL166C"
"A_06_P3292" "YGR072W"
"A_06_P5156" "YLR339C"
"A_06_P6133" "YNR022C"
"A_06_P1059" "YAL035W"
"A_06_P1865" "YDL133C-A"
"A_06_P6547" "YOR185C"
"A_06_P1578" "YCL026C-B"
"A_06_P6220" "YOL029C"
"A_06_P4225" "YJL203W"
"A_06_P2645" "YER021W"
"A_06_P3470" "YGR249W"
"A_06_P5862" "YNL091W"
"A_06_P6901" "YPL142C"
"A_06_P1144" "YBL015W"
"A_06_P2867" "YFL040W"
"A_06_P6103" "YNL331C"
"A_06_P6098" "YNL326C"
"A_06_P6012" "YNL240C"
"A_06_P6251" "YOL059W"
"A_06_P7193" "YPR145W"
"A_06_P4071" "YJL051W"
"A_06_P4991" "YLR177W"
"A_06_P4369" "YJR126C"
"A_06_P4524" "YKL112W"
"A_06_P3427" "YGR206W"
"A_06_P6862" "YPL103C"
"A_06_P4708" "YKR070W"
"A_06_P2101" "YDR113C"
"A_06_P5984" "YNL212W"
"A_06_P1441" "YBR188C"
"A_06_P3067" "YGL112C"
"A_06_P4449" "YKL040C"
"A_06_P5586" "YMR153W"
"A_06_P6434" "YOR072W"
"A_06_P6978" "YPL218W"
"A_06_P7169" "YPR122W"
"A_06_P2886" "YFL060C"
"A_06_P6837" "YPL078C"
"A_06_P2382" "YDR389W"
"A_06_P3936" "YIL137C"
"A_06_P1072" "YAL046C"
"A_06_P3471" "YGR250C"
"A_06_P3729" "YHR151C"
"A_06_P3544" "YHL026C"
"A_06_P5827" "YNL056W"
"A_06_P2375" "YDR382W"
"A_06_P2986" "YGL031C"
"A_06_P5824" "YNL053W"
"A_06_P2910" "YFR015C"
"A_06_P2753" "YER120W"
"A_06_P2136" "YDR148C"
"A_06_P6894" "YPL135W"
"A_06_P4775" "YLL030C"
"A_06_P6835" "YPL076W"
"A_06_P2519" "YDR525W-A"
"A_06_P3798" "YHR219W"
"A_06_P5049" "YLR235C"
"A_06_P6249" "YOL057W"
"A_06_P2433" "YDR440W"
"A_06_P5988" "YNL216W"
"A_06_P3007" "YGL052W"
"A_06_P2430" "YDR437W"
"A_06_P2777" "YER144C"
"A_06_P1464" "YBR211C"
"A_06_P4810" "YLL065W"
"A_06_P1511" "YBR257W"
"A_06_P6507" "YOR145C"
"A_06_P4918" "YLR105C"
"A_06_P4565" "YKL153W"
"A_06_P6540" "YOR178C"
"A_06_P1588" "YCL036W"
"A_06_P7144" "YPR097W"
"A_06_P4263" "YJR016C"
"A_06_P1864" "YDL132W"
"A_06_P7253" "YER087C-B"
"A_06_P6695" "YOR331C"
"A_06_P6497" "YOR135C"
"A_06_P5352" "YML063W"
"A_06_P4490" "YKL080W"
"A_06_P6536" "YOR174W"
"A_06_P4378" "YJR135C"
"A_06_P7185" "YPR137W"
"A_06_P3105" "YGL150C"
"A_06_P2726" "YER093C-A"
"A_06_P7236" "YPR188C"
"A_06_P3520" "YHL002W"
"A_06_P3108" "YGL153W"
"A_06_P2933" "YFR035C"
"A_06_P4531" "YKL119C"
"A_06_P6917" "YPL158C"
"A_06_P6447" "YOR085W"
"A_06_P4203" "YJL181W"
"A_06_P4270" "YJR023C"
"A_06_P5397" "YML104C"
"A_06_P6035" "YNL263C"
"A_06_P4948" "YLR135W"
"A_06_P1649" "YCR024C-A"
"A_06_P6735" "YOR371C"
"A_06_P6790" "YPL031C"
"A_06_P1838" "YDL108W"
"A_06_P2408" "YDR415C"
"A_06_P1549" "YBR295W"
"A_06_P3839" "YIL039W"
"A_06_P2632" "YER010C"
"A_06_P7192" "YPR144C"
"A_06_P4286" "YJR043C"
"A_06_P1855" "YDL124W"
"A_06_P4223" "YJL201W"
"A_06_P5847" "YNL076W"
"A_06_P5960" "YNL188W"
"A_06_P2530" "YDR536W"
"A_06_P1631" "YCR010C"
"A_06_P4459" "YKL050C"
"A_06_P1033" "YAL011W"
"A_06_P4112" "YJL090C"
"A_06_P2563" "YEL022W"
"A_06_P2177" "YDR188W"
"A_06_P5541" "YMR112C"
"A_06_P6929" "YPL170W"
"A_06_P6832" "YPL073C"
"A_06_P3118" "YGL163C"
"A_06_P7149" "YPR102C"
"A_06_P2965" "YGL010W"
"A_06_P1223" "YBL091C"
"A_06_P1602" "YCL050C"
"A_06_P1119" "YAR060C"
"A_06_P2503" "YDR510W"
"A_06_P3437" "YGR216C"
"A_06_P6445" "YOR083W"
"A_06_P1535" "YBR281C"
"A_06_P2083" "YDR095C"
"A_06_P3718" "YHR141C"
"A_06_P6839" "YPL080C"
"A_06_P2027" "YDR040C"
"A_06_P6196" "YOL006C"
"A_06_P2794" "YER162C"
"A_06_P5762" "YMR317W"
"A_06_P5061" "YLR247C"
"A_06_P2326" "YDR335W"
"A_06_P6011" "YNL239W"
"A_06_P3708" "YHR132W-A"
"A_06_P2247" "YDR258C"
"A_06_P4439" "YKL031W"
"A_06_P3206" "YGL250W"
"A_06_P4244" "YJL222W"
"A_06_P3603" "YHR032W"
"A_06_P4709" "YKR071C"
"A_06_P4127" "YJL105W"
"A_06_P5483" "YMR056C"
"A_06_P1926" "YDL191W"
"A_06_P1386" "YBR134W"
"A_06_P5022" "YLR208W"
"A_06_P2320" "YDR329C"
"A_06_P3286" "YGR066C"
"A_06_P2700" "YER069W"
"A_06_P3912" "YIL113W"
"A_06_P3773" "YHR195W"
"A_06_P6271" "YOL079W"
"A_06_P3133" "YGL178W"
"A_06_P1467" "YBR214W"
"A_06_P1719" "YCR098C"
"A_06_P7143" "YPR096C"
"A_06_P4216" "YJL194W"
"A_06_P4256" "YJR010C-A"
"A_06_P1687" "YCR065W"
"A_06_P5817" "YNL046W"
"A_06_P1031" "YAL009W"
"A_06_P2487" "A_06_P2487"
"A_06_P3607" "YHR036W"
"A_06_P7254" "YBR255C-A"
"A_06_P3318" "YGR098C"
"A_06_P1800" "YDL071C"
"A_06_P4450" "YKL041W"
"A_06_P3480" "YGR259C"
"A_06_P5546" "YMR117C"
"A_06_P6761" "YPL002C"
"A_06_P3313" "YGR093W"
"A_06_P4704" "YKR066C"
"A_06_P5644" "YMR205C"
"A_06_P4445" "YKL036C"
"A_06_P1298" "YBR051W"
"A_06_P3352" "YGR131W"
"A_06_P2280" "YDR291W"
"A_06_P5516" "YMR087W"
"A_06_P2376" "YDR383C"
"A_06_P4576" "YKL164C"
"A_06_P3091" "YGL136C"
"A_06_P5170" "YLR353W"
"A_06_P4763" "YLL018C-A"
"A_06_P6878" "YPL119C"
"A_06_P5621" "YMR184W"
"A_06_P2338" "YDR347W"
"A_06_P6213" "YOL022C"
"A_06_P2388" "YDR395W"
"A_06_P5260" "YLR441C"
"A_06_P5523" "YMR094W"
"A_06_P4455" "YKL046C"
"A_06_P5450" "YMR022W"
"A_06_P2231" "YDR242W"
"A_06_P5590" "YMR157C"
"A_06_P4806" "YLL061W"
"A_06_P3398" "YGR177C"
"A_06_P6356" "YOL162W"
"A_06_P2695" "YER065C"
"A_06_P7119" "YPR073C"
"A_06_P4121" "YJL099W"
"A_06_P6042" "YNL270C"
"A_06_P4502" "YKL092C"
"A_06_P4735" "YKR097W"
"A_06_P2058" "YDR071C"
"A_06_P3172" "YGL217C"
"A_06_P2317" "YDR326C"
"A_06_P2982" "YGL027C"
"A_06_P5992" "YNL220W"
"A_06_P6511" "YOR149C"
"A_06_P7044" "YPL283C"
"A_06_P1670" "YCR044C"
"A_06_P1943" "YDL208W"
"A_06_P6899" "YPL140C"
"A_06_P1274" "YBR027C"
"A_06_P3673" "YHR098C"
"A_06_P6925" "YPL166W"
"A_06_P4024" "YJL003W"
"A_06_P6464" "YOR102W"
"A_06_P7089" "YPR043W"
"A_06_P6873" "YPL114W"
"A_06_P6188" "YNR075W"
"A_06_P1900" "YDL166C"
"A_06_P7022" "YPL261C"
"A_06_P2241" "YDR252W"
"A_06_P6999" "YPL239W"
"A_06_P2477" "YDR484W"
"A_06_P6807" "YPL048W"
"A_06_P2747" "YER115C"
"A_06_P1130" "YBL001C"
"A_06_P3317" "YGR097W"
"A_06_P2831" "YFL008W"
"A_06_P5234" "YLR416C"
"A_06_P2179" "YDR190C"
"A_06_P5183" "YLR365W"
"A_06_P2327" "YDR336W"
"A_06_P2079" "YDR091C"
"A_06_P1136" "YBL007C"
"A_06_P2474" "YDR481C"
"A_06_P6664" "YOR302W"
"A_06_P4569" "YKL157W"
"A_06_P6582" "YOR220W"
"A_06_P4427" "YKL019W"
"A_06_P1421" "YBR168W"
"A_06_P1752" "YDL024C"
"A_06_P3482" "YGR261C"
"A_06_P5807" "YNL036W"
"A_06_P3849" "YIL049W"
"A_06_P3602" "YHR031C"
"A_06_P1105" "YAR020C"
"A_06_P3557" "YHL039W"
"A_06_P1595" "YCL043C"
"A_06_P3694" "YHR119W"
"A_06_P4119" "YJL097W"
"A_06_P5041" "YLR227C"
"A_06_P6458" "YOR096W"
"A_06_P6725" "YOR361C"
"A_06_P4040" "YJL019W"
"A_06_P5605" "YMR170C"
"A_06_P5360" "YML071C"
"A_06_P5217" "YLR399C"
"A_06_P5838" "YNL067W-A"
"A_06_P4946" "YLR133W"
"A_06_P5370" "YML081C-A"
"A_06_P3047" "YGL092W"
"A_06_P6715" "YOR351C"
"A_06_P4168" "YJL147C"
"A_06_P1587" "YCL035C"
"A_06_P5714" "YMR275C"
"A_06_P7115" "YPR069C"
"A_06_P2622" "YER001W"
"A_06_P3549" "YHL031C"
"A_06_P3134" "YGL179C"
"A_06_P6661" "YOR299W"
"A_06_P1601" "YCL049C"
"A_06_P4729" "YKR091W"
"A_06_P7011" "YPL250C"
"A_06_P2192" "YDR203W"
"A_06_P6859" "YPL100W"
"A_06_P1951" "YDL216C"
"A_06_P2199" "YDR210W"
"A_06_P6210" "YOL019W"
"A_06_P4499" "YKL089W"
"A_06_P6579" "YOR217W"
"A_06_P4651" "YKR014C"
"A_06_P3807" "YIL009C-A"
"A_06_P6181" "YNR068C"
"A_06_P5506" "YMR078C"
"A_06_P6770" "YPL011C"
"A_06_P3514" "YGR292W"
"A_06_P5434" "YMR007W"
"A_06_P5791" "YNL020C"
"A_06_P4673" "YKR035W-A"
"A_06_P4707" "YKR069W"
"A_06_P1564" "YCL008C"
"A_06_P1832" "YDL102W"
"A_06_P5470" "YMR041C"
"A_06_P5836" "YNL066W"
"A_06_P1247" "YBL113C"
"A_06_P2774" "YER141W"
"A_06_P2476" "YDR483W"
"A_06_P1227" "YBL094C"
"A_06_P1164" "YBL034C"
"A_06_P3355" "YGR134W"
"A_06_P3450" "YGR229C"
"A_06_P4423" "YKL016C"
"A_06_P6616" "YOR255W"
"A_06_P6358" "YOL164W"
"A_06_P1415" "YBR162W-A"
"A_06_P6771" "YPL012W"
"A_06_P4830" "YLR018C"
"A_06_P3147" "YGL192W"
"A_06_P5491" "YMR064W"
"A_06_P7123" "YPR076W"
"A_06_P3168" "YGL213C"
"A_06_P6117" "YNR006W"
"A_06_P1004" "Q0050"
"A_06_P5503" "YMR075W"
"A_06_P1714" "YCR094W"
"A_06_P3364" "YGR143W"
"A_06_P5544" "YMR115W"
"A_06_P5322" "YML032C"
"A_06_P2809" "YER177W"
"A_06_P1418" "YBR165W"
"A_06_P3519" "YHL001W"
"A_06_P3166" "YGL211W"
"A_06_P1181" "YBL051C"
"A_06_P5461" "YMR032W"
"A_06_P4419" "YKL012W"
"A_06_P6100" "YNL328C"
"A_06_P5074" "YLR260W"
"A_06_P3475" "YGR254W"
"A_06_P5484" "YMR057C"
"A_06_P1685" "YCR063W"
"A_06_P4330" "YJR088C"
"A_06_P6657" "YOR296W"
"A_06_P2934" "YFR036W"
"A_06_P2944" "YFR046C"
"A_06_P6153" "YNR040W"
"A_06_P6234" "YOL043C"
"A_06_P2808" "YER176W"
"A_06_P4703" "YKR065C"
"A_06_P4353" "YJR110W"
"A_06_P5164" "YLR347C"
"A_06_P5081" "YLR266C"
"A_06_P5410" "YML117W"
"A_06_P3604" "YHR033W"
"A_06_P4475" "YKL065C"
"A_06_P4350" "YJR107W"
"A_06_P6465" "YOR103C"
"A_06_P2620" "YEL075W-A"
"A_06_P6923" "YPL164C"
"A_06_P3122" "YGL167C"
"A_06_P2947" "YFR049W"
"A_06_P1009" "Q0075"
"A_06_P5916" "YNL145W"
"A_06_P4558" "YKL146W"
"A_06_P4291" "YJR048W"
"A_06_P6423" "YOR061W"
"A_06_P5602" "YMR167W"
"A_06_P2520" "YDR526C"
"A_06_P2139" "YDR151C"
"A_06_P1152" "YBL023C"
"A_06_P3405" "YGR184C"
"A_06_P2172" "YDR183W"
"A_06_P5029" "YLR215C"
"A_06_P5961" "YNL189W"
"A_06_P1557" "YCL001W"
"A_06_P2731" "YER098W"
"A_06_P5020" "YLR206W"
"A_06_P1462" "YBR209W"
"A_06_P3676" "YHR101C"
"A_06_P6566" "YOR204W"
"A_06_P2875" "YFL049W"
"A_06_P4700" "YKR062W"
"A_06_P3980" "YIR004W"
"A_06_P3981" "YIR005W"
"A_06_P4575" "YKL163W"
"A_06_P1827" "YDL097C"
"A_06_P4682" "YKR044W"
"A_06_P1560" "YCL002C"
"A_06_P2267" "YDR278C"
"A_06_P6329" "YOL136C"
"A_06_P3984" "YIR008C"
"A_06_P4788" "YLL043W"
"A_06_P7179" "YPR132W"
"A_06_P7101" "YPR055W"
"A_06_P1328" "YBR080C"
"A_06_P2504" "YDR511W"
"A_06_P2424" "YDR431W"
"A_06_P7113" "YPR067W"
"A_06_P1345" "YBR094W"
"A_06_P4851" "YLR039C"
"A_06_P2023" "YDR036C"
"A_06_P3490" "YGR269W"
"A_06_P3379" "YGR158C"
"A_06_P3233" "YGR013W"
"A_06_P4246" "YJL225C"
"A_06_P5021" "YLR207W"
"A_06_P3399" "YGR178C"
"A_06_P2635" "YER013W"
"A_06_P1676" "YCR050C"
"A_06_P6575" "YOR213C"
"A_06_P5608" "YMR172W"
"A_06_P4494" "YKL084W"
"A_06_P3799" "YIL001W"
"A_06_P2800" "YER168C"
"A_06_P1778" "YDL049C"
"A_06_P6286" "YOL093W"
"A_06_P4814" "YLR002C"
"A_06_P3104" "YGL149W"
"A_06_P4022" "YJL001W"
"A_06_P6911" "YPL152W"
"A_06_P1890" "YDL157C"
"A_06_P6178" "YNR065C"
"A_06_P2842" "YFL017C"
"A_06_P2915" "NM_001270745"
"A_06_P5915" "YNL144C"
"A_06_P4813" "YLR001C"
"A_06_P4652" "YKR015C"
"A_06_P3234" "YGR014W"
"A_06_P5349" "YML060W"
"A_06_P1271" "YBR024W"
"A_06_P5868" "YNL097C"
"A_06_P1554" "YBR300C"
"A_06_P2827" "YFL004W"
"A_06_P3933" "YIL134W"
"A_06_P1538" "YBR284W"
"A_06_P3239" "YGR019W"
"A_06_P4472" "YKL062W"
"A_06_P2713" "YER082C"
"A_06_P4344" "YJR101W"
"A_06_P1586" "YCL034W"
"A_06_P5289" "YML003W"
"A_06_P1764" "YDL036C"
"A_06_P1461" "YBR208C"
"A_06_P4172" "YJL151C"
"A_06_P6991" "YPL231W"
"A_06_P5189" "YLR371W"
"A_06_P1477" "YBR224W"
"A_06_P1188" "YBL058W"
"A_06_P5161" "YLR344W"
"A_06_P4633" "YKL221W"
"A_06_P5856" "YNL085W"
"A_06_P4295" "YJR052W"
"A_06_P6146" "YNR034W"
"A_06_P6197" "YOL007C"
"A_06_P5433" "YMR006C"
"A_06_P1491" "YBR237W"
"A_06_P7012" "YPL251W"
"A_06_P4883" "YLR071C"
"A_06_P4053" "YJL032W"
"A_06_P4143" "YJL123C"
"A_06_P1049" "YAL027W"
"A_06_P5153" "YLR336C"
"A_06_P1367" "YBR115C"
"A_06_P5077" "YLR262C-A"
"A_06_P3215" "YGL258W-A"
"A_06_P5463" "YMR034C"
"A_06_P3301" "YGR081C"
"A_06_P7093" "YPR047W"
"A_06_P4109" "YJL087C"
"A_06_P3649" "YHR075C"
"A_06_P4174" "YJL153C"
"A_06_P3859" "YIL059C"
"A_06_P2174" "YDR185C"
"A_06_P2693" "YER063W"
"A_06_P1541" "YBR287W"
"A_06_P6397" "YOR035C"
"A_06_P6840" "YPL081W"
"A_06_P2102" "YDR114C"
"A_06_P2495" "YDR502C"
